 h1 he3 he4 c12 n14 o16 ne20 na23 mg24 si28 s32 ar36 ca40 ti44 cr48 cr60 fe52 fe54 fe56 co56 ni56
113 0.009420783 0.0 0.7607274 0.09416192 9.111489e-05 0.1081309 0.005798569 4.247287e-06 0.003397424 0.01202252 0.002006564 0.000197595 7.471864e-05 0.0 0.0 0.0 0.0 0.0 1.948012e-05 0.0 0.003939323
114 0.01027863 0.0 0.76365 0.09351605 9.869934e-05 0.105515 0.005776913 4.600834e-06 0.003323081 0.01166743 0.001949624 0.0001922879 7.295091e-05 0.0 0.0 0.0 0.0 0.0 1.945399e-05 0.0 0.003927295
115 0.01124199 0.0 0.7666495 0.09282565 0.0001071455 0.1027843 0.005753234 4.99455e-06 0.003245597 0.0112974 0.001890287 0.0001867572 7.110858e-05 0.0 0.0 0.0 0.0 0.0 1.942646e-05 0.0 0.003913869
116 0.01220706 0.0 0.7693859 0.09216728 0.0001155352 0.1002455 0.005730127 5.385629e-06 0.003173679 0.01095403 0.001835223 0.0001816245 6.939869e-05 0.0 0.0 0.0 0.0 0.0 1.940059e-05 0.0 0.003900502
117 0.01393432 0.0 0.7735661 0.0910783 0.0001303309 0.09622664 0.005690449 6.075325e-06 0.003060179 0.01041232 0.001748351 0.0001735265 6.670049e-05 0.0 0.0 0.0 0.0 0.0 1.935888e-05 0.0 0.003876834
118 0.01542783 0.0 0.7767677 0.09018849 0.0001429776 0.0930535 0.005657132 6.664851e-06 0.002970785 0.009985805 0.001679948 0.0001671498 6.457553999999998e-05 0.0 0.0 0.0 0.0 0.0 1.932546e-05 0.0 0.003856539
119 0.01676063 0.0 0.779234 0.08944371 0.0001541106 0.09050738 0.005628358 7.183808e-06 0.002899282 0.009644784 0.001625254 0.0001620507 6.287607e-05 0.0 0.0 0.0 0.0 0.0 1.929814e-05 0.0 0.003838606
120 0.0181813 0.0 0.7815797 0.08868582 0.0001658527 0.08800016 0.005598398 7.731164e-06 0.002829051 0.00930994 0.001571549 0.0001570436 6.120701e-05 0.0 0.0 0.0 0.0 0.0 1.927084e-05 0.0 0.003819635
121 0.01968343 0.0 0.7837777 0.08792052 0.0001781317 0.0855549 0.005567447 8.303543e-06 0.002760748 0.008984400999999998 0.001519334 0.0001521751 5.958391e-05 0.0 0.0 0.0 0.0 0.0 1.924379e-05 0.0 0.003799734
122 0.0211906 0.0 0.7857351 0.08718457 0.0001903194 0.08328209 0.005537045 8.871669e-06 0.002697443 0.008682791 0.001470956 0.000147664 5.807975e-05 0.0 0.0 0.0 0.0 0.0 1.921824e-05 0.0 0.003779919
123 0.02275471 0.0 0.7875404 0.08645012000000002 0.000202835 0.08108795 0.005506106 9.455079e-06 0.002636504 0.008392564 0.001424401 0.0001433227 5.663197e-05 0.0 0.0 0.0 0.0 0.0 1.919319e-05 0.0 0.00375951
124 0.02557572 0.0 0.7902967 0.08519079 0.0002250861 0.07749369 0.005451693 1.049231e-05 0.002537091 0.007919352 0.001348489 0.0001362432 5.42705e-05 0.0 0.0 0.0 0.0 0.0 1.915124e-05 0.0 0.003723072
125 0.02560439 0.0 0.7903208 0.08517851 0.0002253095 0.07746004 0.005451151 1.050272e-05 0.002536164 0.007914941 0.001347781 0.0001361772 5.424848e-05 0.0 0.0 0.0 0.0 0.0 1.915084e-05 0.0 0.003722705
126 0.02908491 0.0 0.7929967 0.08372094 0.0002522158 0.07355112 0.005386137 1.175695e-05 0.002428692 0.007403758 0.00126577 0.000128528 5.169613e-05 0.0 0.0 0.0 0.0 0.0 1.910379e-05 0.0 0.003678381
127 0.03227876 0.0 0.794919 0.08245515 0.0002764491 0.07034996 0.005328108 1.288657e-05 0.002341205 0.006987962 0.001199057 0.0001223047 4.96189e-05 0.0 0.0 0.0 0.0 0.0 1.906408e-05 0.0 0.003638236
128 0.03276228 0.0 0.7951362 0.08227365 0.0002800437 0.06991855 0.005319563 1.305413e-05 0.002329494 0.006932355 0.001190134 0.0001214722 4.934093e-05 0.0 0.0 0.0 0.0 0.0 1.905855e-05 0.0 0.003632244
129 0.03627512 0.0 0.7967144 0.08095498 0.0003061585 0.06678436 0.00525748 1.427147e-05 0.002244417 0.006528368 0.001125309 0.0001154242 4.732142e-05 0.0 0.0 0.0 0.0 0.0 1.901837e-05 0.0 0.003588711
130 0.03693887 0.0 0.7969398 0.08071597 0.0003110112 0.06624457 0.005245998 1.449767e-05 0.00222985 0.006459256 0.001114218 0.0001143893 4.697574e-05 0.0 0.0 0.0 0.0 0.0 1.901126e-05 0.0 0.00358058
131 0.04177754 0.0 0.7983396 0.07900826 0.0003460681 0.06248373 0.005163178 1.613184e-05 0.002128674 0.005979402 0.001037207 0.000107203 4.457496e-05 0.0 0.0 0.0 0.0 0.0 1.8961e-05 0.0 0.003521671
132 0.04611983 0.0 0.7990718 0.07755078 0.0003768126 0.05948398 0.005090785 1.756498e-05 0.002048664 0.005600384 0.0009763716 0.0001015249 4.267707e-05 0.0 0.0 0.0 0.0 0.0 1.89193e-05 0.0 0.003469617
133 0.05100808 0.0 0.7993958 0.0759847 0.0004106305 0.05646283 0.005011359 1.914139e-05 0.001968804 0.005222492 0.0009157088 9.586191e-05 4.078336e-05 0.0 0.0 0.0 0.0 0.0 1.88759e-05 0.0 0.003411978
134 0.0528331 0.0 0.7994297 0.07541258 0.0004231045 0.05539719 0.00498203 1.972286e-05 0.001940772 0.005089967 0.0008944324 9.387541e-05 4.011881e-05 0.0 0.0 0.0 0.0 0.0 1.886014e-05 0.0 0.003390602
135 0.05491474 0.0 0.799363 0.07477646 0.0004371351 0.05425598 0.004949068 2.037689e-05 0.001910925 0.004948957 0.000871792 9.176133e-05 3.941139e-05 0.0 0.0 0.0 0.0 0.0 1.884297e-05 0.0 0.003366468
136 0.06099373 0.0 0.7988717 0.07296538 0.0004774821 0.05113221 0.0048542 2.225766e-05 0.001829733 0.004565692 0.0008102493 8.601385e-05 3.748745e-05 0.0 0.0 0.0 0.0 0.0 1.879482e-05 0.0 0.003296711
137 0.06216291 0.0 0.798732 0.07262414 0.0004851466 0.05056325 0.004836166 2.261493e-05 0.001815027 0.004496327 0.0007991099 8.49734e-05 3.713905e-05 0.0 0.0 0.0 0.0 0.0 1.878586e-05 0.0 0.003283404
138 0.06599466 0.0 0.7980983 0.07153442 0.0005098399 0.04882179 0.00477796 2.3766e-05 0.00177034 0.00428577 0.0007652925 8.181423e-05 3.608073e-05 0.0 0.0 0.0 0.0 0.0 1.875771e-05 0.0 0.003240282
139 0.06702814999999998 0.0 0.7979274 0.0712405 0.0005165 0.04835209 0.00476226 2.407646e-05 0.001758288 0.004228979 0.0007561714 8.096215e-05 3.579528e-05 0.0 0.0 0.0 0.0 0.0 1.875011e-05 0.0 0.003228651
140 0.06702824 0.0 0.7979273 0.07124047999999998 0.0005165006 0.04835205 0.004762259 2.407649e-05 0.001758287 0.004228974 0.0007561707 8.096208e-05 3.579526e-05 0.0 0.0 0.0 0.0 0.0 1.875011e-05 0.0 0.00322865
141 0.0713493 0.0 0.7969987 0.07004705 0.0005437908 0.0465374 0.004697759 2.534861e-05 0.001712139 0.004011812 0.0007212872 7.77026e-05 3.470273e-05 0.0 0.0 0.0 0.0 0.0 1.871983e-05 0.0 0.003180658
142 0.07671566 0.0 0.7956231 0.06860292 0.0005770398 0.04443776 0.004618924 2.68985e-05 0.001659199 0.003762993 0.0006813126 7.396664e-05 3.344984e-05 0.0 0.0 0.0 0.0 0.0 1.868376e-05 0.0 0.003121793
143 0.07680555 0.0 0.7955985 0.06857899 0.0005775923 0.04440366 0.004617612 2.692425e-05 0.001658342 0.00375897 0.0006806662 7.390623e-05 3.342958e-05 0.0 0.0 0.0 0.0 0.0 1.868316e-05 0.0 0.003120812
144 0.08155376 0.0 0.7941809 0.06733628 0.0006063864 0.04268408 0.00454906 2.826648e-05 0.001615415 0.003557508 0.0006482945 7.088006e-05 3.24141e-05 0.0 0.0 0.0 0.0 0.0 1.865264e-05 0.0 0.003069442
145 0.08640918 0.0 0.7925651 0.06609545999999998 0.0006352623 0.04103949 0.004480023 2.961252e-05 0.001574734 0.003366848 0.0006176535 6.801504e-05 3.145213e-05 0.0 0.0 0.0 0.0 0.0 1.862259e-05 0.0 0.003017562
146 0.08652701 0.0 0.7925222 0.06606604 0.0006359493 0.04100212 0.004478372 2.964454e-05 0.001573819 0.003362562 0.0006169646 6.795061e-05 3.143049e-05 0.0 0.0 0.0 0.0 0.0 1.862189e-05 0.0 0.003016319
147 0.09140109 0.0 0.7907458 0.06484906999999998 0.0006643641 0.03945624 0.004410113 3.096909e-05 0.001535941 0.003185296 0.0005884712 6.528575e-05 3.053519e-05 0.0 0.0 0.0 0.0 0.0 1.859281e-05 0.0 0.002964893
148 0.09203222 0.0 0.7904938 0.06469571 0.0006679543 0.03927094 0.004401433 3.113644e-05 0.001531455 0.003164336 0.0005851014 6.497049e-05 3.04292e-05 0.0 0.0 0.0 0.0 0.0 1.85892e-05 0.0 0.002958335
149 0.101593 0.0 0.7866173 0.06238402 0.000722081 0.03650304 0.004270395 3.365955e-05 0.001464581 0.00285204 0.000534891 6.027282e-05 2.884952e-05 0.0 0.0 0.0 0.0 0.0 1.853497e-05 0.0 0.002859297
150 0.1059462 0.0 0.7846845 0.06136488 0.0007459755 0.03535512 0.004212032 3.477338e-05 0.001437277 0.00272484 0.0005144341 5.83581e-05 2.8205e-05 0.0 0.0 0.0 0.0 0.0 1.851149e-05 0.0 0.002815058
151 0.1120057 0.0 0.781851 0.05997625 0.0007785096 0.03385155 0.004132015 3.628994e-05 0.001401895 0.002560285 0.0004879643 5.587986e-05 2.737019e-05 0.0 0.0 0.0 0.0 0.0 1.847986e-05 0.0 0.002754305
152 0.1201035 0.0 0.7778897 0.05815804 0.0008210504 0.03195683 0.004026637 3.827296e-05 0.001357791 0.002355532 0.0004550216 5.279466e-05 2.633016e-05 0.0 0.0 0.0 0.0 0.0 1.843887e-05 0.0 0.002674181
153 0.1258656 0.0 0.7749068 0.05690068 0.0008503748 0.03071526 0.003953202 3.963991e-05 0.001329357 0.002223873 0.0004338322 5.080931e-05 2.566013e-05 0.0 0.0 0.0 0.0 0.0 1.841093e-05 0.0 0.002618243
154 0.1321229 0.0 0.7715537 0.05556171 0.0008814964 0.02943997 0.003874616 4.109064e-05 0.001300484 0.002090442 0.0004123527 4.879612e-05 2.498016e-05 0.0 0.0 0.0 0.0 0.0 1.838146e-05 0.0 0.002558316
155 0.1384956 0.0 0.768022 0.05422596 0.0009124067 0.02821537 0.003795827 4.253151e-05 0.001273109 0.001964209 0.0003920267 4.689034e-05 2.433588e-05 0.0 0.0 0.0 0.0 0.0 1.835233e-05 0.0 0.002498175
156 0.1446613 0.0 0.7644993 0.05295966 0.0009415554 0.02709698 0.003720785 4.389026e-05 0.001248435 0.00185068 0.0003737414 4.517524e-05 2.375551e-05 0.0 0.0 0.0 0.0 0.0 1.832497e-05 0.0 0.002440845
157 0.150814 0.0 0.7608883 0.05172048 0.0009699104 0.02604053 0.003647038 4.521202e-05 0.001225427 0.001745062 0.0003567256 4.357859e-05 2.32147e-05 0.0 0.0 0.0 0.0 0.0 1.829842e-05 0.0 0.002384465
158 0.1568987 0.0 0.7572327 0.05051714 0.0009972712 0.02504762 0.003575152 4.648743e-05 0.001204072 0.001647254 0.0003409637 4.209904e-05 2.271308e-05 0.0 0.0 0.0 0.0 0.0 1.827283e-05 0.0 0.002329476
159 0.1641927 0.0 0.7527416 0.04910427 0.001029136 0.02392377 0.003490402 4.797281e-05 0.001180255 0.001538455 0.0003234251 4.045194e-05 2.215403e-05 0.0 0.0 0.0 0.0 0.0 1.824302e-05 0.0 0.002264614
160 0.1743337 0.0 0.7463168 0.04719094 0.001071777 0.02246938 0.003375078 4.996051e-05 0.001150019 0.001400834 0.0003012306 3.836633e-05 2.144506e-05 0.0 0.0 0.0 0.0 0.0 1.820306e-05 0.0 0.002176307
161 0.1751725 0.0 0.7457808 0.04703396 0.001075263 0.02235178 0.003365601 5.012297e-05 0.00114759 0.00138979 0.0002994493 3.81989e-05 2.138812e-05 0.0 0.0 0.0 0.0 0.0 1.819979e-05 0.0 0.00216905
162 0.1813811 0.0 0.741745 0.0458927 0.001100359 0.02152164 0.003296504 5.129283e-05 0.001130671 0.00131307 0.0002870709 3.703494e-05 2.099182e-05 0.0 0.0 0.0 0.0 0.0 1.817617e-05 0.0 0.002116124
163 0.19059 0.0 0.7356394 0.04423652 0.001136323 0.02035931 0.003195879 5.296927e-05 0.001107381 0.001207813 0.0002700811 3.543645e-05 2.04468e-05 0.0 0.0 0.0 0.0 0.0 1.814214e-05 0.0 0.002039038
164 0.1907013 0.0 0.7355653 0.04421664 0.001136753 0.02034552 0.00319467 5.298931e-05 0.001107106 0.001206572 0.0002698808 3.54176e-05 2.044037e-05 0.0 0.0 0.0 0.0 0.0 1.814173e-05 0.0 0.002038112
165 0.2002177 0.0 0.7291125 0.0425507 0.001172313 0.01922597 0.00309304 5.464695e-05 0.001085155 0.001107802 0.0002539297 3.391571e-05 1.992734e-05 0.0 0.0 0.0 0.0 0.0 1.810779e-05 0.0 0.001960254
166 0.2003215 0.0 0.7290407 0.04253299 0.001172684 0.01921454 0.003091956 5.466424e-05 0.001084936 0.00110682 0.0002537711 3.390076e-05 1.992223e-05 0.0 0.0 0.0 0.0 0.0 1.810743e-05 0.0 0.001959424
167 0.2093136 0.0 0.72282 0.04099979 0.001204804 0.01822537 0.002998083 5.616151e-05 0.001065958 0.001021805 0.0002400338 3.26063e-05 1.947922e-05 0.0 0.0 0.0 0.0 0.0 1.807643e-05 0.0 0.001887517
168 0.2096028 0.0 0.7226175 0.04095135 0.001205805 0.01819494 0.00299511 5.620817e-05 0.001065382 0.001019237 0.0002396186 3.256715e-05 1.94658e-05 0.0 0.0 0.0 0.0 0.0 1.807546e-05 0.0 0.00188524
169 0.2167377 0.0 0.7175992 0.03976332 0.001230237 0.01745504 0.002922149 5.734705e-05 0.001051464 0.0009571516 0.0002295813 3.162064e-05 1.91413e-05 0.0 0.0 0.0 0.0 0.0 1.805159e-05 0.0 0.001829366
170 0.2230957 0.0 0.7130716 0.03872439 0.001251267 0.0168256 0.002858199 5.832737e-05 0.001039813 0.0009053658 0.0002212054 3.083032e-05 1.886993e-05 0.0 0.0 0.0 0.0 0.0 1.803082e-05 0.0 0.001780404
171 0.228914 0.0 0.7088852 0.03778936 0.001269916 0.01627242 0.002800531 5.919669e-05 0.001029721 0.000860651 0.0002139703 3.014725e-05 1.863508e-05 0.0 0.0 0.0 0.0 0.0 1.80122e-05 0.0 0.001736266
172 0.2362806 0.0 0.7035187 0.03663032 0.001292572 0.01560658 0.002728883 6.025277e-05 0.001017796 0.0008080418000000001 0.0002054534 2.934257e-05 1.835791e-05 0.0 0.0 0.0 0.0 0.0 1.798923e-05 0.0 0.001681449
173 0.2465423 0.0 0.6959542 0.03504994 0.001322797 0.01472446 0.002630972 6.16617e-05 0.001002294 0.0007399556 0.0001944247 2.829977e-05 1.799804e-05 0.0 0.0 0.0 0.0 0.0 1.795806e-05 0.0 0.001606578
174 0.249997 0.0 0.6933799 0.03452878 0.001332543 0.01444144 0.002598618 6.2116e-05 0.0009974134 0.0007186165 0.0001909663 2.797249e-05 1.788488e-05 0.0 0.0 0.0 0.0 0.0 1.794783e-05 0.0 0.00158185
175 0.2526643 0.0 0.6913824 0.03413038 0.001339909 0.01422785 0.002573862 6.245938e-05 0.0009937629 0.0007026914 0.0001883845 2.772808e-05 1.78003e-05 0.0 0.0 0.0 0.0 0.0 1.794002e-05 0.0 0.001562935
176 0.2635643 0.0 0.6831423 0.03253444 0.001368717 0.01339286 0.002474518 6.380225e-05 0.0009797429 0.0006418021 0.0001785077 2.679234e-05 1.747585e-05 0.0 0.0 0.0 0.0 0.0 1.790886e-05 0.0 0.001487076
177 0.2726322 0.0 0.6762099 0.03123925 0.001391363 0.01273538 0.002393723 6.48579e-05 0.000968952 0.000595213 0.0001709449 2.607508e-05 1.722653e-05 0.0 0.0 0.0 0.0 0.0 1.788369e-05 0.0 0.001425434
178 0.2796552 0.0 0.6707787 0.03026306 0.001407796 0.01225539 0.002332696 6.56239e-05 0.0009612705 0.0005622723 0.000165593 2.556689e-05 1.704938e-05 0.0 0.0 0.0 0.0 0.0 1.78648e-05 0.0 0.00137892
179 0.2882217 0.0 0.664092 0.02910002 0.00142669 0.01169844 0.002259861 6.650463e-05 0.0009525491 0.0005250987 0.0001595488 2.499234e-05 1.684858e-05 0.0 0.0 0.0 0.0 0.0 1.784238e-05 0.0 0.001323459
180 0.2958529 0.0 0.6580852 0.02808688 0.00144256 0.01122491 0.002196313 6.724442e-05 0.0009452866 0.0004943279 0.0001545417 2.451588e-05 1.668164e-05 0.0 0.0 0.0 0.0 0.0 1.782291e-05 0.0 0.001275115
181 0.3023868 0.0 0.6529015 0.02723836 0.001455348 0.01083746 0.002143013 6.78405e-05 0.000939466 0.0004698173 0.0001505502 2.413562e-05 1.654806e-05 0.0 0.0 0.0 0.0 0.0 1.780665e-05 0.0 0.001234608
182 0.3086414 0.0 0.6479082 0.02644098 0.001466957 0.01048018 0.002092865 6.838165e-05 0.0009341906 0.0004477196 0.0001469491 2.379224e-05 1.642717e-05 0.0 0.0 0.0 0.0 0.0 1.779141e-05 0.0 0.001196529
183 0.3174309 0.0 0.6408373 0.02534648 0.001482155 0.01000116 0.002023934 6.909012e-05 0.0009272728 0.0004189447 0.0001422556 2.334413e-05 1.626894e-05 0.0 0.0 0.0 0.0 0.0 1.777056e-05 0.0 0.001144248
184 0.3284786 0.0 0.6318639 0.02401336 0.001499421 0.009434947 0.001939824 6.989495e-05 0.0009193331 0.0003862378 0.000136914 2.283324e-05 1.60878e-05 0.0 0.0 0.0 0.0 0.0 1.774524e-05 0.0 0.001080557
185 0.3285587 0.0 0.6317987 0.02400376 0.001499543 0.009430903 0.001939218 6.990062999999998e-05 0.0009192768 0.0003860066 0.0001368762 2.282962e-05 1.608652e-05 0.0 0.0 0.0 0.0 0.0 1.774506e-05 0.0 0.001080099
186 0.3367099 0.0 0.625118 0.02305077 0.001510948 0.009037599 0.001878991 7.04323e-05 0.0009139213 0.0003641672 0.0001333047 2.248739e-05 1.596466e-05 0.0 0.0 0.0 0.0 0.0 1.772703e-05 0.0 0.001034572
187 0.3448435 0.0 0.6184041 0.02212454 0.001521246 0.008664065 0.001820378 7.091234e-05 0.0009089581 0.0003441061 0.00013002 2.217215e-05 1.5852e-05 0.0 0.0 0.0 0.0 0.0 1.770954e-05 0.0 0.0009903311
188 0.3526365 0.0 0.6119274 0.02126046 0.001530083 0.008323373 0.001765628 7.132424e-05 0.0009045418 0.0003264211 0.0001271208 2.189341e-05 1.575199e-05 0.0 0.0 0.0 0.0 0.0 1.769327e-05 0.0 0.0009490719
189 0.3607977 0.0 0.6051005 0.02037936 0.001538281 0.007983463 0.001709733 7.170639e-05 0.0009002427 0.0003093711 0.000124322 2.162385e-05 1.565488e-05 0.0 0.0 0.0 0.0 0.0 1.767672e-05 0.0 0.0009070182
190 0.3687201 0.0 0.5984316 0.01954684 0.001545222 0.007669092 0.001656859 7.202995e-05 0.0008963641 0.0002941446 0.0001218191 2.138232e-05 1.556749e-05 0.0 0.0 0.0 0.0 0.0 1.766111e-05 0.0 0.0008673055
191 0.3754587 0.0 0.5927264 0.0188571 0.001550303 0.007413807 0.001613006 7.226682e-05 0.0008932889 0.0002821948 0.000119852 2.119214e-05 1.549839e-05 0.0 0.0 0.0 0.0 0.0 1.76482e-05 0.0 0.0008344246
192 0.3837656 0.0 0.5856491 0.01803177 0.001555444 0.007114954 0.001560471 7.250643e-05 0.0008897836 0.0002687363 0.0001176328 2.09771e-05 1.541986e-05 0.0 0.0 0.0 0.0 0.0 1.763279e-05 0.0 0.000795114
193 0.3894723 0.0 0.580769 0.01747523 0.001558504 0.006916159 0.00152502 7.264908999999998e-05 0.0008874914 0.0002600056 0.0001161916 2.083724e-05 1.536861e-05 0.0 0.0 0.0 0.0 0.0 1.762241e-05 0.0 0.0007686209
194 0.391306 0.0 0.579194 0.01730035 0.001559308 0.006854655 0.001513871 7.268658e-05 0.0008867961 0.0002573819 0.0001157579 2.079507e-05 1.535309e-05 0.0 0.0 0.0 0.0 0.0 1.761915e-05 0.0 0.0007603025
195 0.399028 0.0 0.5725468 0.01657266 0.001562296 0.006600793 0.001467462 7.282586e-05 0.0008839551 0.0002467182 0.000113994 2.062341e-05 1.528981e-05 0.0 0.0 0.0 0.0 0.0 1.76056e-05 0.0 0.0007257047
196 0.4061505 0.0 0.5663854 0.01591916 0.001564245 0.00637694 0.001425745 7.291673e-05 0.0008815089 0.0002376478 0.0001124909 2.047679e-05 1.523547e-05 0.0 0.0 0.0 0.0 0.0 1.759346e-05 0.0 0.0006946667
197 0.4167992 0.0 0.5571147 0.01497743 0.001565521 0.006061913 0.001365556 7.297618e-05 0.0008781718 0.0002254833 0.0001104701 2.027902e-05 1.516166e-05 0.0 0.0 0.0 0.0 0.0 1.757599e-05 0.0 0.0006500095
198 0.4301206 0.0 0.5454359 0.01384858 0.00156493 0.005694214 0.001293311 7.294867e-05 0.000874413 0.0002120647 0.0001082341 2.005928e-05 1.507894e-05 0.0 0.0 0.0 0.0 0.0 1.755508e-05 0.0 0.0005965876
199 0.4325248 0.0 0.5433194 0.01365018 0.001564554 0.005630679 0.001280603 7.293114e-05 0.0008737787 0.0002098331 0.0001078614 2.002256e-05 1.506503e-05 0.0 0.0 0.0 0.0 0.0 1.755141e-05 0.0 0.0005872109
200 0.438396 0.0 0.5381312 0.01317793 0.001563108 0.005481648 0.001250332 7.286371e-05 0.0008723198 0.0002047666 0.0001070136 1.993879e-05 1.503313e-05 0.0 0.0 0.0 0.0 0.0 1.754269e-05 0.0 0.0005649227
201 0.4497146 0.0 0.5280824 0.01229687 0.001558955 0.005208781 0.001193804 7.267014e-05 0.0008697157 0.0001958825 0.000105523 1.979098e-05 1.497642e-05 0.0 0.0 0.0 0.0 0.0 1.752643e-05 0.0 0.0005234181
202 0.4506236 0.0 0.5272735 0.0122273 0.001558567 0.005187451 0.001189339 7.265203e-05 0.000869515 0.0001952047 0.0001054091 1.977966e-05 1.497206e-05 0.0 0.0 0.0 0.0 0.0 1.752514e-05 0.0 0.0005201441
203 0.4577203 0.0 0.5209354 0.01169868 0.001554855 0.005027789 0.001155381 7.2479e-05 0.0008680428 0.0001903096 0.0001045844 1.969746e-05 1.494019e-05 0.0 0.0 0.0 0.0 0.0 1.75154e-05 0.0 0.0004953082
204 0.4653237 0.0 0.5141195 0.01114847 0.001550124 0.004864226 0.00112001 7.225845e-05 0.0008665668 0.0001854857 0.0001037695 1.961595e-05 1.490836e-05 0.0 0.0 0.0 0.0 0.0 1.750527e-05 0.0 0.0004695058
205 0.4724433 0.0 0.5077119 0.01064964 0.001544927 0.004718524 0.001087914 7.201619e-05 0.0008652828 0.000181374 0.0001030726 1.954595e-05 1.488079e-05 0.0 0.0 0.0 0.0 0.0 1.749609e-05 0.0 0.0004461636
206 0.478885 0.0 0.5018942 0.01021149 0.001539606 0.00459256 0.001059701 7.176817e-05 0.000864196 0.00017796 0.0001024922 1.948741e-05 1.485756e-05 0.0 0.0 0.0 0.0 0.0 1.748803e-05 0.0 0.0004257029
207 0.4853653 0.0 0.4960222 0.009783355 0.001533659 0.004471355 0.001032112 7.149096e-05 0.0008631711 0.0001748034 0.0001019537 1.943288e-05 1.483574e-05 0.0 0.0 0.0 0.0 0.0 1.748017e-05 0.0 0.000405752
208 0.4925473 0.0 0.489493 0.00932304 0.0015264 0.004343102 0.001002427 7.11526e-05 0.0008621088 0.0001716006 0.0001014053 1.93771e-05 1.481322e-05 0.0 0.0 0.0 0.0 0.0 1.747171e-05 0.0 0.0003843502
209 0.4932429 0.0 0.4888577 0.009280359 0.001525607 0.004331475 0.0009996711 7.111564e-05 0.0008620152 0.000171327 0.0001013582 1.937228e-05 1.481125e-05 0.0 0.0 0.0 0.0 0.0 1.747093e-05 0.0 0.0003823726
210 0.5091103 0.0 0.4743557 0.008314439 0.001507156 0.004069378 0.0009372998 7.025554e-05 0.0008599138 0.0001652235 0.0001003064 1.926442e-05 1.476706e-05 0.0 0.0 0.0 0.0 0.0 1.745321e-05 0.0 0.0003376453
211 0.5160446 0.0 0.467981 0.007917176 0.001497915 0.003964921 0.000911609 6.982474e-05 0.0008591071 0.0001629912 9.991832e-05 1.92242e-05 1.475025e-05 0.0 0.0 0.0 0.0 0.0 1.744592e-05 0.0 0.0003193431
212 0.5238021 0.0 0.4608293 0.007486444 0.001486923 0.003853442 0.0008837326 6.931239e-05 0.0008582607 0.0001607078 9.951946e-05 1.918263e-05 1.473271e-05 0.0 0.0 0.0 0.0 0.0 1.743803e-05 0.0 0.0002995536
213 0.5326811 0.0 0.4526158 0.007012569 0.001473432 0.003733254 0.0008530344 6.868351e-05 0.0008573671 0.0001583776 9.91098e-05 1.913961e-05 1.47143e-05 0.0 0.0 0.0 0.0 0.0 1.742935e-05 0.0 0.0002778603
214 0.5368677 0.0 0.4487335 0.006795559 0.001466764 0.003679041 0.000838966 6.837266e-05 0.0008569701 0.0001573695 9.893165e-05 1.912079e-05 1.470617e-05 0.0 0.0 0.0 0.0 0.0 1.742537e-05 0.0 0.0002679532
215 0.539142 0.0 0.4466206 0.006680304 0.001463015 0.003650584 0.0008314901 6.819793e-05 0.000856764 0.000156857 9.884068e-05 1.911113e-05 1.470196e-05 0.0 0.0 0.0 0.0 0.0 1.742326e-05 0.0 0.000262703
216 0.5488554 0.0 0.4375801 0.006199632 0.001446452 0.003533342 0.0008002935 6.742582e-05 0.0008559234 0.0001548122 9.847618e-05 1.907224e-05 1.468486e-05 0.0 0.0 0.0 0.0 0.0 1.741446e-05 0.0 0.0002408583
217 0.5569014 0.0 0.4300686 0.005817343 0.00143197 0.003442075 0.000775457 6.675078e-05 0.0008552806 0.0001533101 9.820616e-05 1.904315e-05 1.467187e-05 0.0 0.0 0.0 0.0 0.0 1.740746e-05 0.0 0.0002235566
218 0.5659152 0.0 0.4216237 0.005409869 0.001414748 0.003347347 0.0007489511 6.594796e-05 0.0008546257 0.0001518566 9.794197e-05 1.901435e-05 1.465876e-05 0.0 0.0 0.0 0.0 0.0 1.74e-05 0.0 0.0002052123
219 0.5681956 0.0 0.419485 0.00530838 0.001410314 0.003323955 0.0007423467 6.574128e-05 0.0008544649 0.0001515059 9.787798e-05 1.900734e-05 1.465555e-05 0.0 0.0 0.0 0.0 0.0 1.739814e-05 0.0 0.0002006512
220 0.5724045 0.0 0.4155305 0.005125972 0.001401894 0.003282518 0.0007304684 6.534876e-05 0.0008541825 0.0001509073 9.776805e-05 1.899523e-05 1.464993e-05 0.0 0.0 0.0 0.0 0.0 1.73948e-05 0.0 0.0001924775
221 0.5817262 0.0 0.4067542 0.004734644 0.001382633 0.003195183 0.0007049644 6.445093000000002e-05 0.0008535926 0.000149701 9.754466e-05 1.897038e-05 1.463827e-05 0.0 0.0 0.0 0.0 0.0 1.738764e-05 0.0 0.000175006
222 0.5895354 0.0 0.3993833 0.004419856 0.001365867 0.003126542 0.0006844267 6.366937e-05 0.0008531336 0.0001488061 9.737705e-05 1.895152e-05 1.462926e-05 0.0 0.0 0.0 0.0 0.0 1.738187e-05 0.0 0.0001610189
223 0.5960254 0.0 0.3932443 0.004167774 0.001351471 0.003072761 0.0006679639 6.299834e-05 0.0008527766 0.0001481412 9.72511e-05 1.893718e-05 1.46223e-05 0.0 0.0 0.0 0.0 0.0 1.737726e-05 0.0 0.0001498687
