      58      0.000000e+00      7.158907e-13      2.885492e-20      1.063997e-18      7.170271e-17      5.120288e-03      2.071115e-07      5.651489e-01      2.020662e-11      4.856252e-03      8.387532e-05      1.983569e-01      7.839085e-04      2.102682e-01      5.502402e-04      1.456993e-02      2.113591e-05      2.337850e-04      1.034455e-06      5.127389e-06      1.338260e-10      2.674418e-09      1.073604e-11      2.710622e-11      4.632853e-12      5.097637e-12      5.573770e-13      9.602595e-13      1.660969e-18      7.473333e-18
      59      1.064278e-25      1.483623e-12      8.342764e-21      2.037781e-19      2.525757e-17      6.801749e-03      1.983538e-07      5.615185e-01      3.177152e-11      9.217787e-03      9.687047e-05      2.040364e-01      1.023426e-03      2.029686e-01      6.666626e-04      1.343680e-02      2.601259e-05      2.017219e-04      1.267716e-06      4.158654e-06      1.114375e-10      2.151264e-09      1.010535e-11      2.302937e-11      4.530777e-12      4.830384e-12      5.765514e-13      8.376043e-13      1.808059e-18      7.588843e-18
      60      3.714713e-25      2.997616e-12      3.483666e-21      5.512261e-20      1.080681e-17      9.024547e-03      1.954268e-07      5.554196e-01      5.014083e-11      1.650418e-02      1.186332e-04      2.123182e-01      1.350226e-03      1.923771e-01      7.947780e-04      1.189229e-02      3.110989e-05      1.643838e-04      1.381285e-06      3.124465e-06      8.739870e-11      1.585117e-09      8.797581e-12      1.824925e-11      4.053160e-12      4.154459e-12      5.297943e-13      6.264275e-13      1.479971e-18      5.766022e-18
      61      1.209495e-24      6.486898e-12      2.117721e-21      2.137131e-20      5.893235e-18      1.228264e-02      1.935120e-07      5.458349e-01      8.284050e-11      2.915498e-02      1.576651e-04      2.223657e-01      1.779644e-03      1.773551e-01      9.077026e-04      9.997546e-03      3.543546e-05      1.251979e-04      1.345943e-06      2.164101e-06      6.611710e-11      1.077221e-09      7.714086e-12      1.458978e-11      3.703076e-12      3.647569e-12      4.914029e-13      4.588379e-13      1.331264e-18      4.629095e-18
      62      3.329406e-24      1.319849e-11      1.907034e-21      1.345286e-20      4.553284e-18      1.641313e-02      1.953677e-07      5.338532e-01      1.342961e-10      4.646504e-02      2.159602e-04      2.308070e-01      2.201892e-03      1.607501e-01      9.465379e-04      8.213493e-03      3.679448e-05      9.362764e-05      1.204088e-06      1.488979e-06      5.196050e-11      7.358851e-10      7.178225e-12      1.252790e-11      3.545027e-12      3.257288e-12      4.384733e-13      3.135522e-13      1.117243e-18      3.411596e-18
      63      1.097191e-23      3.099221e-11      2.375844e-21      1.230539e-20      4.546366e-18      2.335979e-02      2.005539e-07      5.153270e-01      2.486245e-10      7.530805e-02      3.278358e-04      2.376218e-01      2.635343e-03      1.382753e-01      8.688794e-04      6.178279e-03      3.299142e-05      6.260030e-05      9.254519e-07      8.859179e-07      3.674191e-11      4.314114e-10      5.990606e-12      9.518215e-12      2.887956e-12      2.414927e-12      3.056825e-13      1.610096e-13      7.055757e-19      1.859785e-18
      64      3.866955e-23      7.337385e-11      3.748094e-21      1.540708e-20      5.677100e-18      3.357647e-02      2.156195e-07      4.940011e-01      4.835038e-10      1.111666e-01      4.977709e-04      2.370589e-01      2.901695e-03      1.155365e-01      6.866623e-04      4.506248e-03      2.570720e-05      4.106384e-05      6.621883e-07      5.229763e-07      2.689921e-11      2.592508e-10      5.332955e-12      7.725224e-12      2.357294e-12      1.673397e-12      1.743385e-13      6.653861e-14      3.857056e-19      8.565140e-19
      65      1.122361e-22      1.533182e-10      5.921780e-21      2.116702e-20      7.488042e-18      4.559130e-02      2.390234e-07      4.762071e-01      8.794180e-10      1.417961e-01      6.720680e-04      2.309028e-01      2.933903e-03      9.792409e-02      5.176591e-04      3.406375e-03      1.925096e-05      2.833234e-05      4.677284e-07      3.199514e-07      1.909419e-11      1.593164e-10      4.203971e-12      5.602726e-12      1.621365e-12      9.960228e-13      8.234227e-14      2.463341e-14      1.534235e-19      3.073608e-19
      66      3.781693e-22      3.609942e-10      9.653839e-21      3.111837e-20      1.032258e-17      6.501540e-02      2.836117e-07      4.591593e-01      1.780565e-09      1.713578e-01      8.700893e-04      2.175092e-01      2.788482e-03      8.042303e-02      3.553806e-04      2.488588e-03      1.328769e-05      1.879695e-05      3.043107e-07      1.855719e-07      1.295005e-11      9.460471e-11      3.362347e-12      4.234606e-12      1.153895e-12      6.224251e-13      3.899973e-14      9.113562e-15      6.597879e-20      1.183898e-19
      67      1.363554e-21      9.163784e-10      1.407174e-20      4.619950e-20      1.380099e-17      9.457854e-02      3.778498e-07      4.465495e-01      3.734866e-09      1.905340e-01      1.017763e-03      1.983213e-01      2.491397e-03      6.447967e-02      2.385456e-04      1.767635e-03      8.926187e-06      1.207154e-05      1.870661e-07      1.027037e-07      8.147426e-12      5.311746e-11      2.361046e-12      2.696349e-12      6.052373e-13      2.612006e-13      1.184791e-14      2.176212e-15      1.562414e-20      2.673539e-20
      68      3.583210e-21      2.110112e-09      1.640400e-20      6.608595e-20      1.677892e-17      1.314903e-01      5.234878e-07      4.396841e-01      6.901450e-09      1.967712e-01      1.071349e-03      1.765433e-01      2.148317e-03      5.087806e-02      1.644679e-04      1.234011e-03      6.042319e-06      7.610007e-06      1.115635e-07      5.439884e-08      4.783829e-12      2.808426e-11      1.433714e-12      1.527227e-12      2.854006e-13      9.807333e-14      3.050289e-15      4.414396e-16      2.582915e-21      4.230115e-21
      69      1.019389e-20      4.639170e-09      1.644376e-20      9.510537e-20      1.882483e-17      1.747000e-01      7.082685e-07      4.377793e-01      1.121145e-08      1.920009e-01      1.043884e-03      1.525223e-01      1.793924e-03      3.919261e-02      1.148221e-04      8.422582e-04      4.103195e-06      4.773355e-06      6.704880e-08      2.937802e-08      2.839970e-12      1.519359e-11      8.383668e-13      7.810334e-13      1.117589e-13      2.865500e-14      6.302008e-16      6.904064e-17      1.378063e-22      4.029423e-22
      70      2.405973e-20      9.135263e-09      1.527355e-20      1.392140e-19      2.066210e-17      2.213707e-01      9.184447e-07      4.389194e-01      1.632217e-08      1.807710e-01      9.641412e-04      1.271261e-01      1.442040e-03      2.878117e-02      7.853882e-05      5.405647e-04      2.687973e-06      2.818877e-06      3.776795e-08      1.463510e-08      1.548225e-12      7.564263e-12      4.412332e-13      3.650192e-13      4.016544e-14      7.830205e-15      1.184330e-16      1.029928e-17      0.000000e+00      2.376717e-23
